,Solar_Elevation,Date
5496,-33.4847443902007,2010-08-21 00:00:00.000000001
5497,-34.0662224732394,2010-08-21 00:00:00.000000002
5498,-31.366641273741397,2010-08-21 00:00:00.000000003
5499,-25.817682586394895,2010-08-21 00:00:00.000000004
5500,-18.1159657934653,2010-08-21 00:00:00.000000005
5501,-8.934720858273382,2010-08-21 00:00:00.000000006
5502,1.19009629118258,2010-08-21 00:00:00.000000007
5503,11.8459776375314,2010-08-21 00:00:00.000000008
5504,22.6833034236274,2010-08-21 00:00:00.000000009
5505,33.3347286412252,2010-08-21 00:00:00.000000010
5506,43.2963219120697,2010-08-21 00:00:00.000000011
5507,51.726386445654896,2010-08-21 00:00:00.000000012
5508,57.20516460198979,2010-08-21 00:00:00.000000013
5509,58.0629360651919,2010-08-21 00:00:00.000000014
5510,53.953719952236206,2010-08-21 00:00:00.000000015
5511,46.3084565760797,2010-08-21 00:00:00.000000016
5512,36.7283932603658,2010-08-21 00:00:00.000000017
5513,26.2259158315067,2010-08-21 00:00:00.000000018
5514,15.3886654847287,2010-08-21 00:00:00.000000019
5515,4.61192789938292,2010-08-21 00:00:00.000000020
5516,-5.7603398314006995,2010-08-21 00:00:00.000000021
5517,-15.3457505128509,2010-08-21 00:00:00.000000022
5518,-23.6551028070851,2010-08-21 00:00:00.000000023
5519,-30.0545970586663,2010-08-22 00:00:00.000000000
5520,-33.824110341350305,2010-08-22 00:00:00.000000001
5521,-34.394792576631104,2010-08-22 00:00:00.000000002
5522,-31.668876782058803,2010-08-22 00:00:00.000000003
5523,-26.0861947981533,2010-08-22 00:00:00.000000004
5524,-18.3519513119677,2010-08-22 00:00:00.000000005
5525,-9.14426819381251,2010-08-22 00:00:00.000000006
5526,0.9990106944260899,2010-08-22 00:00:00.000000007
5527,11.6646208719879,2010-08-22 00:00:00.000000008
5528,22.5020033539256,2010-08-22 00:00:00.000000009
5529,33.1419270317769,2010-08-22 00:00:00.000000010
5530,43.07743261111071,2010-08-22 00:00:00.000000011
5531,51.4647576633624,2010-08-22 00:00:00.000000012
5532,56.8928941989709,2010-08-22 00:00:00.000000013
5533,57.7222526799963,2010-08-22 00:00:00.000000014
5534,53.622899421475104,2010-08-22 00:00:00.000000015
5535,46.0024670795931,2010-08-22 00:00:00.000000016
5536,36.442564213164395,2010-08-22 00:00:00.000000017
5537,25.951012970829396,2010-08-22 00:00:00.000000018
5538,15.1161450489201,2010-08-22 00:00:00.000000019
5539,4.33458655854969,2010-08-22 00:00:00.000000020
5540,-6.04856262883479,2010-08-22 00:00:00.000000021
5541,-15.6496166970066,2010-08-22 00:00:00.000000022
5542,-23.9769644965181,2010-08-22 00:00:00.000000023
5543,-30.3919482108339,2010-08-23 00:00:00.000000000
5544,-34.166838817492,2010-08-23 00:00:00.000000001
5545,-34.7262066912959,2010-08-23 00:00:00.000000002
5546,-31.9732295236737,2010-08-23 00:00:00.000000003
5547,-26.3561533278305,2010-08-23 00:00:00.000000004
5548,-18.588933559909,2010-08-23 00:00:00.000000005
5549,-9.35460199860343,2010-08-23 00:00:00.000000006
5550,0.8071481794233221,2010-08-23 00:00:00.000000007
5551,11.4823309687099,2010-08-23 00:00:00.000000008
5552,22.319465041929604,2010-08-23 00:00:00.000000009
5553,32.947440977206696,2010-08-23 00:00:00.000000010
5554,42.85630474206361,2010-08-23 00:00:00.000000011
5555,51.2003656218565,2010-08-23 00:00:00.000000012
5556,56.5775872333807,2010-08-23 00:00:00.000000013
5557,57.37829318807611,2010-08-23 00:00:00.000000014
5558,53.2883259032609,2010-08-23 00:00:00.000000015
5559,45.6924557020416,2010-08-23 00:00:00.000000016
5560,36.1527373774925,2010-08-23 00:00:00.000000017
5561,25.6722620261889,2010-08-23 00:00:00.000000018
5562,14.8399418587881,2010-08-23 00:00:00.000000019
5563,4.05369522457003,2010-08-23 00:00:00.000000020
5564,-6.3402561980693,2010-08-23 00:00:00.000000021
5565,-15.956934792376499,2010-08-23 00:00:00.000000022
5566,-24.3023020586409,2010-08-23 00:00:00.000000023
5567,-30.7327655648337,2010-08-24 00:00:00.000000000
5568,-34.5128333468707,2010-08-24 00:00:00.000000001
5569,-35.0603708265412,2010-08-24 00:00:00.000000002
5570,-32.279609692916395,2010-08-24 00:00:00.000000003
5571,-26.627479043225,2010-08-24 00:00:00.000000004
5572,-18.8268493587331,2010-08-24 00:00:00.000000005
5573,-9.565676357751311,2010-08-24 00:00:00.000000006
5574,0.614538828617484,2010-08-24 00:00:00.000000007
5575,11.299124922525301,2010-08-24 00:00:00.000000008
5576,22.1356961107713,2010-08-24 00:00:00.000000009
5577,32.7512742456284,2010-08-24 00:00:00.000000010
5578,42.632947587443,2010-08-24 00:00:00.000000011
5579,50.933239735829204,2010-08-24 00:00:00.000000012
5580,56.2593052356981,2010-08-24 00:00:00.000000013
5581,57.031149975287,2010-08-24 00:00:00.000000014
5582,52.950109727145794,2010-08-24 00:00:00.000000015
5583,45.3785321149762,2010-08-24 00:00:00.000000016
5584,35.8590166172078,2010-08-24 00:00:00.000000017
5585,25.389763633692798,2010-08-24 00:00:00.000000018
5586,14.5601564581684,2010-08-24 00:00:00.000000019
5587,3.7693563020034997,2010-08-24 00:00:00.000000020
5588,-6.63531568480553,2010-08-24 00:00:00.000000021
5589,-16.267598395270902,2010-08-24 00:00:00.000000022
5590,-24.6310099889999,2010-08-24 00:00:00.000000023
5591,-31.076947510788102,2010-08-25 00:00:00.000000000
5592,-34.861996977119105,2010-08-25 00:00:00.000000001
5593,-35.397190912821294,2010-08-25 00:00:00.000000002
5594,-32.587927836491,2010-08-25 00:00:00.000000003
5595,-26.900093639241902,2010-08-25 00:00:00.000000004
5596,-19.0656367112868,2010-08-25 00:00:00.000000005
5597,-9.777446676810401,2010-08-25 00:00:00.000000006
5598,0.421211465829941,2010-08-25 00:00:00.000000007
5599,11.115018696376,2010-08-25 00:00:00.000000008
5600,21.950703531048198,2010-08-25 00:00:00.000000009
5601,32.5534304953826,2010-08-25 00:00:00.000000010
5602,42.40737099662861,2010-08-25 00:00:00.000000011
5603,50.66341050771771,2010-08-25 00:00:00.000000012
5604,55.9381106152615,2010-08-25 00:00:00.000000013
5605,56.68091578257171,2010-08-25 00:00:00.000000014
5606,52.608361922141505,2010-08-25 00:00:00.000000015
5607,45.0608074916582,2010-08-25 00:00:00.000000016
5608,35.561507713533004,2010-08-25 00:00:00.000000017
5609,25.1036204206501,2010-08-25 00:00:00.000000018
5610,14.2768913076372,2010-08-25 00:00:00.000000019
5611,3.48167398770333,2010-08-25 00:00:00.000000020
5612,-6.9336345844830705,2010-08-25 00:00:00.000000021
5613,-16.5814996195559,2010-08-25 00:00:00.000000022
5614,-24.9629815384701,2010-08-25 00:00:00.000000023
5615,-31.424391551833,2010-08-26 00:00:00.000000000
5616,-35.2142323024423,2010-08-26 00:00:00.000000001
5617,-35.7365728307301,2010-08-26 00:00:00.000000002
5618,-32.898094884211,2010-08-26 00:00:00.000000003
5619,-27.1739196653291,2010-08-26 00:00:00.000000004
5620,-19.3052348163362,2010-08-26 00:00:00.000000005
5621,-9.98986967740214,2010-08-26 00:00:00.000000006
5622,0.22719368064413503,2010-08-26 00:00:00.000000007
5623,10.930027264500598,2010-08-26 00:00:00.000000008
5624,21.764493680651302,2010-08-26 00:00:00.000000009
5625,32.353913347127104,2010-08-26 00:00:00.000000010
5626,42.1795854584473,2010-08-26 00:00:00.000000011
5627,50.3909095783441,2010-08-26 00:00:00.000000012
5628,55.614066684435905,2010-08-26 00:00:00.000000013
5629,56.327683711450796,2010-08-26 00:00:00.000000014
5630,52.263194166305,2010-08-26 00:00:00.000000015
5631,44.739394421292,2010-08-26 00:00:00.000000016
5632,35.2603182805139,2010-08-26 00:00:00.000000017
5633,24.813936931515396,2010-08-26 00:00:00.000000018
5634,13.990250720197999,2010-08-26 00:00:00.000000019
5635,3.1907542149294,2010-08-26 00:00:00.000000020
5636,-7.23510478980937,2010-08-26 00:00:00.000000021
5637,-16.8985291350998,2010-08-26 00:00:00.000000022
5638,-25.298108742996803,2010-08-26 00:00:00.000000023
5639,-31.774994329160105,2010-08-27 00:00:00.000000000
5640,-35.569441489443705,2010-08-27 00:00:00.000000001
5641,-36.0784224390689,2010-08-27 00:00:00.000000002
5642,-33.21002217912861,2010-08-27 00:00:00.000000003
5643,-27.4488805522125,2010-08-27 00:00:00.000000004
5644,-19.545584082066696,2010-08-27 00:00:00.000000005
5645,-10.2029033916768,2010-08-27 00:00:00.000000006
5646,0.0325118538037543,2010-08-27 00:00:00.000000007
5647,10.744164656252101,2010-08-27 00:00:00.000000008
5648,21.577072404616104,2010-08-27 00:00:00.000000009
5649,32.1527264549796,2010-08-27 00:00:00.000000010
5650,41.9496021714256,2010-08-27 00:00:00.000000011
5651,50.1157697742848,2010-08-27 00:00:00.000000012
5652,55.287237680717205,2010-08-27 00:00:00.000000013
5653,55.97154723024261,2010-08-27 00:00:00.000000014
5654,51.914718740384906,2010-08-27 00:00:00.000000015
5655,44.414406826947896,2010-08-27 00:00:00.000000016
5656,34.955557682699,2010-08-27 00:00:00.000000017
5657,24.520819555282998,2010-08-27 00:00:00.000000018
5658,13.7003407981523,2010-08-27 00:00:00.000000019
5659,2.8967045986062794,2010-08-27 00:00:00.000000020
5660,-7.53961663706947,2010-08-27 00:00:00.000000021
5661,-17.218576204836303,2010-08-27 00:00:00.000000022
5662,-25.6362824517304,2010-08-27 00:00:00.000000023
5663,-32.128651645377396,2010-08-28 00:00:00.000000000
5664,-35.92752630157,2010-08-28 00:00:00.000000001
5665,-36.4226456020191,2010-08-28 00:00:00.000000002
5666,-33.523621507093104,2010-08-28 00:00:00.000000003
5667,-27.7249006379666,2010-08-28 00:00:00.000000004
5668,-19.786626138620697,2010-08-28 00:00:00.000000005
5669,-10.4165071556934,2010-08-28 00:00:00.000000006
5670,-0.16280881647061599,2010-08-28 00:00:00.000000007
5671,10.5574440004387,2010-08-28 00:00:00.000000008
5672,21.388445074859604,2010-08-28 00:00:00.000000009
5673,31.9498735765726,2010-08-28 00:00:00.000000010
5674,41.7174331116002,2010-08-28 00:00:00.000000011
5675,49.8380251519733,2010-08-28 00:00:00.000000012
5676,54.957688786827404,2010-08-28 00:00:00.000000013
5677,55.6126001809038,2010-08-28 00:00:00.000000014
5678,51.563048485397,2010-08-28 00:00:00.000000015
5679,44.0859598872499,2010-08-28 00:00:00.000000016
5680,34.6473369552066,2010-08-28 00:00:00.000000017
5681,24.2243764544876,2010-08-28 00:00:00.000000018
5682,13.4072693712799,2010-08-28 00:00:00.000000019
5683,2.59963438182287,2010-08-28 00:00:00.000000020
5684,-7.84705895114836,2010-08-28 00:00:00.000000021
5685,-17.5415287203906,2010-08-28 00:00:00.000000022
5686,-25.977392353514198,2010-08-28 00:00:00.000000023
5687,-32.485258486157896,2010-08-29 00:00:00.000000000
5688,-36.2883881221665,2010-08-29 00:00:00.000000001
5689,-36.769148215428096,2010-08-29 00:00:00.000000002
5690,-33.8388051257864,2010-08-29 00:00:00.000000003
5691,-28.0019051934666,2010-08-29 00:00:00.000000004
5692,-20.0283038497125,2010-08-29 00:00:00.000000005
5693,-10.630641601780699,2010-08-29 00:00:00.000000006
5694,-0.358744287329401,2010-08-29 00:00:00.000000007
5695,10.3698775700825,2010-08-29 00:00:00.000000008
5696,21.1986166496892,2010-08-29 00:00:00.000000009
5697,31.7453586418996,2010-08-29 00:00:00.000000010
5698,41.4830910977964,2010-08-29 00:00:00.000000011
5699,49.5577110385524,2010-08-29 00:00:00.000000012
5700,54.625486148859,2010-08-29 00:00:00.000000013
5701,55.250936786414,2010-08-29 00:00:00.000000014
5702,51.208296763986,2010-08-29 00:00:00.000000015
5703,43.7541699618692,2010-08-29 00:00:00.000000016
5704,34.3357687263103,2010-08-29 00:00:00.000000017
5705,23.924717495942996,2010-08-29 00:00:00.000000018
5706,13.1111459364425,2010-08-29 00:00:00.000000019
5707,2.29965438365508,2010-08-29 00:00:00.000000020
5708,-8.15731908920313,2010-08-29 00:00:00.000000021
5709,-17.8672732362319,2010-08-29 00:00:00.000000022
5710,-26.3213270016929,2010-08-29 00:00:00.000000023
5711,-32.8447090401424,2010-08-30 00:00:00.000000000
5712,-36.6519279761291,2010-08-30 00:00:00.000000001
5713,-37.1178362322441,2010-08-30 00:00:00.000000002
5714,-34.1554857932683,2010-08-30 00:00:00.000000003
5715,-28.2798204472574,2010-08-30 00:00:00.000000004
5716,-20.2705613233688,2010-08-30 00:00:00.000000005
5717,-10.8452686499406,2010-08-30 00:00:00.000000006
5718,-0.55527164339253,2010-08-30 00:00:00.000000007
5719,10.181476827494,2010-08-30 00:00:00.000000008
5720,21.0075917329665,2010-08-30 00:00:00.000000009
5721,31.5391858208332,2010-08-30 00:00:00.000000010
5722,41.24658985429421,2010-08-30 00:00:00.000000011
5723,49.2748640695082,2010-08-30 00:00:00.000000012
5724,54.2906968925351,2010-08-30 00:00:00.000000013
5725,54.8866516586198,2010-08-30 00:00:00.000000014
5726,50.850577425421704,2010-08-30 00:00:00.000000015
5727,43.4191545208465,2010-08-30 00:00:00.000000016
5728,34.0209671426551,2010-08-30 00:00:00.000000017
5729,23.6219541833316,2010-08-30 00:00:00.000000018
5730,12.8120815986884,2010-08-30 00:00:00.000000019
5731,1.9968769483729898,2010-08-30 00:00:00.000000020
5732,-8.47028298295537,2010-08-30 00:00:00.000000021
5733,-18.1956950023246,2010-08-30 00:00:00.000000022
5734,-26.6679738372171,2010-08-30 00:00:00.000000023
5735,-33.206896717077996,2010-08-31 00:00:00.000000000
5736,-37.018046550152796,2010-08-31 00:00:00.000000001
5737,-37.468615687114294,2010-08-31 00:00:00.000000002
5738,-34.4735767960763,2010-08-31 00:00:00.000000003
5739,-28.558573609864503,2010-08-31 00:00:00.000000004
5740,-20.513343921821303,2010-08-31 00:00:00.000000005
5741,-11.060351498345002,2010-08-31 00:00:00.000000006
5742,-0.752369068164725,2010-08-31 00:00:00.000000007
5743,9.99225246958221,2010-08-31 00:00:00.000000008
5744,20.8153746328315,2010-08-31 00:00:00.000000009
5745,31.3313595892189,2010-08-31 00:00:00.000000010
5746,41.0079440708284,2010-08-31 00:00:00.000000011
5747,48.989522223133605,2010-08-31 00:00:00.000000012
5748,53.9533891376604,2010-08-31 00:00:00.000000013
5749,54.5198398064625,2010-08-31 00:00:00.000000014
5750,50.4900047740691,2010-08-31 00:00:00.000000015
5751,43.08103207773271,2010-08-31 00:00:00.000000016
5752,33.7030477971858,2010-08-31 00:00:00.000000017
5753,23.3161995917351,2010-08-31 00:00:00.000000018
5754,12.510189013938401,2010-08-31 00:00:00.000000019
5755,1.6914158960786798,2010-08-31 00:00:00.000000020
5756,-8.78583517956989,2010-08-31 00:00:00.000000021
5757,-18.5266779952751,2010-08-31 00:00:00.000000022
5758,-27.0172192100409,2010-08-31 00:00:00.000000023
5759,-33.5717141641755,2010-09-01 00:00:00.000000000
5760,-37.386644211570704,2010-09-01 00:00:00.000000001
5761,-37.8213927201853,2010-09-01 00:00:00.000000002
5762,-34.7929919769135,2010-09-01 00:00:00.000000003
5763,-28.838092897582804,2010-09-01 00:00:00.000000004
5764,-20.756598270584103,2010-09-01 00:00:00.000000005
5765,-11.2758546129665,2010-09-01 00:00:00.000000006
5766,-0.95001581483163,2010-09-01 00:00:00.000000007
5767,9.80221447331647,2010-09-01 00:00:00.000000008
5768,20.6219694198986,2010-09-01 00:00:00.000000009
5769,31.1218847934578,2010-09-01 00:00:00.000000010
5770,40.7671694598684,2010-09-01 00:00:00.000000011
5771,48.7017248518799,2010-09-01 00:00:00.000000012
5772,53.61363201084001,2010-09-01 00:00:00.000000013
5773,54.15059664452539,2010-09-01 00:00:00.000000014
5774,50.126693541167405,2010-09-01 00:00:00.000000015
5775,42.7399221265129,2010-09-01 00:00:00.000000016
5776,33.382127659845096,2010-09-01 00:00:00.000000017
5777,23.0075683041719,2010-09-01 00:00:00.000000018
5778,12.205582333297999,2010-09-01 00:00:00.000000019
5779,1.3833864748022602,2010-09-01 00:00:00.000000020
5780,-9.103858881118901,2010-09-01 00:00:00.000000021
5781,-18.860104947969802,2010-09-01 00:00:00.000000022
5782,-27.368948398812698,2010-09-01 00:00:00.000000023
5783,-33.9390532806781,2010-09-02 00:00:00.000000000
5784,-37.757621025792396,2010-09-02 00:00:00.000000001
5785,-38.1760736001212,2010-09-02 00:00:00.000000002
5786,-35.1136457619568,2010-09-02 00:00:00.000000003
5787,-29.118307555754498,2010-09-02 00:00:00.000000004
5788,-21.000272266731102,2010-09-02 00:00:00.000000005
5789,-11.491743716382802,2010-09-02 00:00:00.000000006
5790,-1.14819217648895,2010-09-02 00:00:00.000000007
5791,9.61137214127845,2010-09-02 00:00:00.000000008
5792,20.4273799848473,2010-09-02 00:00:00.000000009
5793,30.9107667135027,2010-09-02 00:00:00.000000010
5794,40.5242828111599,2010-09-02 00:00:00.000000011
5795,48.41151271067,2010-09-02 00:00:00.000000012
5796,53.2714956565447,2010-09-02 00:00:00.000000013
5797,53.779018001829996,2010-09-02 00:00:00.000000014
5798,49.7607588597398,2010-09-02 00:00:00.000000015
5799,42.3959450822667,2010-09-02 00:00:00.000000016
5800,33.0583250110752,2010-09-02 00:00:00.000000017
5801,22.696176350191998,2010-09-02 00:00:00.000000018
5802,11.898377149027699,2010-09-02 00:00:00.000000019
5803,1.07290531406507,2010-09-02 00:00:00.000000020
5804,-9.424235982635858,2010-09-02 00:00:00.000000021
5805,-19.195857377729197,2010-09-02 00:00:00.000000022
5806,-27.723045628873,2010-09-02 00:00:00.000000023
5807,-34.308805230652396,2010-09-03 00:00:00.000000000
5808,-38.13087677234879,2010-09-03 00:00:00.000000001
5809,-38.5325647463825,2010-09-03 00:00:00.000000002
5810,-35.4354531878207,2010-09-03 00:00:00.000000003
5811,-29.3991478815527,2010-09-03 00:00:00.000000004
5812,-21.2443150863912,2010-09-03 00:00:00.000000005
5813,-11.707985775776699,2010-09-03 00:00:00.000000006
5814,-1.34687945584774,2010-09-03 00:00:00.000000007
5815,9.419734147245519,2010-09-03 00:00:00.000000008
5816,20.2316100953451,2010-09-03 00:00:00.000000009
5817,30.6980111242119,2010-09-03 00:00:00.000000010
5818,40.2793020435056,2010-09-03 00:00:00.000000011
5819,48.1189279822562,2010-09-03 00:00:00.000000012
5820,52.92705124660979,2010-09-03 00:00:00.000000013
5821,53.405200130827104,2010-09-03 00:00:00.000000014
5822,49.39231624246321,2010-09-03 00:00:00.000000015
5823,42.049222225478104,2010-09-03 00:00:00.000000016
5824,32.7317593781322,2010-09-03 00:00:00.000000017
5825,22.3821411465447,2010-09-03 00:00:00.000000018
5826,11.588690442181498,2010-09-03 00:00:00.000000019
5827,0.760090379910139,2010-09-03 00:00:00.000000020
5828,-9.74684710878417,2010-09-03 00:00:00.000000021
5829,-19.5338156130154,2010-09-03 00:00:00.000000022
5830,-28.0793940885913,2010-09-03 00:00:00.000000023
5831,-34.6808604539976,2010-09-04 00:00:00.000000000
5832,-38.506310959555,2010-09-04 00:00:00.000000001
5833,-38.8907727507831,2010-09-04 00:00:00.000000002
5834,-35.758329928196105,2010-09-04 00:00:00.000000003
5835,-29.6805452462793,2010-09-04 00:00:00.000000004
5836,-21.488677191455196,2010-09-04 00:00:00.000000005
5837,-11.9245489901528,2010-09-04 00:00:00.000000006
5838,-1.54605993444875,2010-09-04 00:00:00.000000007
5839,9.22730858176386,2010-09-04 00:00:00.000000008
5840,20.0346634522507,2010-09-04 00:00:00.000000009
5841,30.4836243550103,2010-09-04 00:00:00.000000010
5842,40.0322462537896,2010-09-04 00:00:00.000000011
5843,47.82401429971661,2010-09-04 00:00:00.000000012
5844,52.5803709882494,2010-09-04 00:00:00.000000013
5845,53.029239716519,2010-09-04 00:00:00.000000014
5846,49.021481562311,2010-09-04 00:00:00.000000015
5847,41.699875649904705,2010-09-04 00:00:00.000000016
5848,32.4025514741983,2010-09-04 00:00:00.000000017
5849,22.065581439931996,2010-09-04 00:00:00.000000018
5850,11.276640531909198,2010-09-04 00:00:00.000000019
5851,0.4450609313612971,2010-09-04 00:00:00.000000020
5852,-10.0715716491837,2010-09-04 00:00:00.000000021
5853,-19.8738588187311,2010-09-04 00:00:00.000000022
5854,-28.4378759440798,2010-09-04 00:00:00.000000023
5855,-35.055108675709896,2010-09-05 00:00:00.000000000
5856,-38.8838228378054,2010-09-05 00:00:00.000000001
5857,-39.250604398363,2010-09-05 00:00:00.000000002
5858,-36.082192320194295,2010-09-05 00:00:00.000000003
5859,-29.962432117168397,2010-09-05 00:00:00.000000004
5860,-21.7333103354988,2010-09-05 00:00:00.000000005
5861,-12.1414027767735,2010-09-05 00:00:00.000000006
5862,-1.74571684140638,2010-09-05 00:00:00.000000007
5863,9.03410299767376,2010-09-05 00:00:00.000000008
5864,19.8365437450562,2010-09-05 00:00:00.000000009
5865,30.267613347828803,2010-09-05 00:00:00.000000010
5866,39.7831357632643,2010-09-05 00:00:00.000000011
5867,47.5268167661934,2010-09-05 00:00:00.000000012
5868,52.2315281306704,2010-09-05 00:00:00.000000013
5869,52.6512338856637,2010-09-05 00:00:00.000000014
5870,48.6483710357823,2010-09-05 00:00:00.000000015
5871,41.3480282138906,2010-09-05 00:00:00.000000016
5872,32.0708231402535,2010-09-05 00:00:00.000000017
5873,21.7466172518201,2010-09-05 00:00:00.000000018
5874,10.9623470263939,2010-09-05 00:00:00.000000019
5875,0.127937478281837,2010-09-05 00:00:00.000000020
5876,-10.3982877924534,2010-09-05 00:00:00.000000021
5877,-20.2158650201909,2010-09-05 00:00:00.000000022
5878,-28.798372352339502,2010-09-05 00:00:00.000000023
5879,-35.431438913410794,2010-09-06 00:00:00.000000000
5880,-39.263311411525,2010-09-06 00:00:00.000000001
5881,-39.6119666876021,2010-09-06 00:00:00.000000002
5882,-36.4069573904067,2010-09-06 00:00:00.000000003
5883,-30.2447420786933,2010-09-06 00:00:00.000000004
5884,-21.9781675689005,2010-09-06 00:00:00.000000005
5885,-12.358517756817,2010-09-06 00:00:00.000000006
5886,-1.9458343216972802,2010-09-06 00:00:00.000000007
5887,8.8401244555677,2010-09-06 00:00:00.000000008
5888,19.6372547065415,2010-09-06 00:00:00.000000009
5889,30.0499857132978,2010-09-06 00:00:00.000000010
5890,39.5319921611194,2010-09-06 00:00:00.000000011
5891,47.227381971981,2010-09-06 00:00:00.000000012
5892,51.8805969703769,2010-09-06 00:00:00.000000013
5893,52.2712802160028,2010-09-06 00:00:00.000000014
5894,48.273101208538506,2010-09-06 00:00:00.000000015
5895,40.993803494987,2010-09-06 00:00:00.000000016
5896,31.7366972896509,2010-09-06 00:00:00.000000017
5897,21.4253698252808,2010-09-06 00:00:00.000000018
5898,10.6459307753768,2010-09-06 00:00:00.000000019
5899,-0.19115825943541198,2010-09-06 00:00:00.000000020
5900,-10.726872559039801,2010-09-06 00:00:00.000000021
5901,-20.559711125832397,2010-09-06 00:00:00.000000022
5902,-29.160763472906602,2010-09-06 00:00:00.000000023
5903,-35.8097394831894,2010-09-07 00:00:00.000000000
5904,-39.6446754497933,2010-09-07 00:00:00.000000001
5905,-39.974766850003704,2010-09-07 00:00:00.000000002
5906,-36.7325428806928,2010-09-07 00:00:00.000000003
5907,-30.5274098533534,2010-09-07 00:00:00.000000004
5908,-22.223203243129802,2010-09-07 00:00:00.000000005
5909,-12.5758657402428,2010-09-07 00:00:00.000000006
5910,-2.14639740399166,2010-09-07 00:00:00.000000007
5911,8.645379569169531,2010-09-07 00:00:00.000000008
5912,19.436800166621698,2010-09-07 00:00:00.000000009
5913,29.8307497851893,2010-09-07 00:00:00.000000010
5914,39.278838345381395,2010-09-07 00:00:00.000000011
5915,46.9257580090825,2010-09-07 00:00:00.000000012
5916,51.52765285524071,2010-09-07 00:00:00.000000013
5917,51.8894767454632,2010-09-07 00:00:00.000000014
5918,47.89578894324529,2010-09-07 00:00:00.000000015
5919,40.637325747736796,2010-09-07 00:00:00.000000016
5920,31.400297855319902,2010-09-07 00:00:00.000000017
5921,21.101961573794302,2010-09-07 00:00:00.000000018
5922,10.3275138242099,2010-09-07 00:00:00.000000019
5923,-0.512103391421903,2010-09-07 00:00:00.000000020
5924,-11.0572018329279,2010-09-07 00:00:00.000000021
5925,-20.905272948767198,2010-09-07 00:00:00.000000022
5926,-29.524928478074603,2010-09-07 00:00:00.000000023
5927,-36.1898980037961,2010-09-08 00:00:00.000000000
5928,-40.027813495672206,2010-09-08 00:00:00.000000001
5929,-40.3389123690757,2010-09-08 00:00:00.000000002
5930,-37.0588672737041,2010-09-08 00:00:00.000000003
5931,-30.810371321911997,2010-09-08 00:00:00.000000004
5932,-22.4683730141756,2010-09-08 00:00:00.000000005
5933,-12.7934197098419,2010-09-08 00:00:00.000000006
5934,-2.34739196802263,2010-09-08 00:00:00.000000007
5935,8.449874550629469,2010-09-08 00:00:00.000000008
5936,19.235184105384,2010-09-08 00:00:00.000000009
5937,29.6099146731102,2010-09-08 00:00:00.000000010
5938,39.023698561191104,2010-09-08 00:00:00.000000011
5939,46.621994483353504,2010-09-08 00:00:00.000000012
5940,51.1727721874223,2010-09-08 00:00:00.000000013
5941,51.505921981281794,2010-09-08 00:00:00.000000014
5942,47.5165514094384,2010-09-08 00:00:00.000000015
5943,40.278719864460705,2010-09-08 00:00:00.000000016
5944,31.0617497394943,2010-09-08 00:00:00.000000017
5945,20.776516031947104,2010-09-08 00:00:00.000000018
5946,10.0072193693555,2010-09-08 00:00:00.000000019
5947,-0.834773895221161,2010-09-08 00:00:00.000000020
5948,-11.389150392335699,2010-09-08 00:00:00.000000021
5949,-21.252425227287,2010-09-08 00:00:00.000000022
5950,-29.890745561791803,2010-09-08 00:00:00.000000023
5951,-36.5718013992391,2010-09-09 00:00:00.000000000
5952,-40.412623874259204,2010-09-09 00:00:00.000000001
5953,-40.7043109987301,2010-09-09 00:00:00.000000002
5954,-37.385849818137295,2010-09-09 00:00:00.000000003
5955,-31.0935635430531,2010-09-09 00:00:00.000000004
5956,-22.7136338450707,2010-09-09 00:00:00.000000005
5957,-13.011153804443099,2010-09-09 00:00:00.000000006
5958,-2.54880471147176,2010-09-09 00:00:00.000000007
5959,8.25361525575052,2010-09-09 00:00:00.000000008
5960,19.0324107053155,2010-09-09 00:00:00.000000009
5961,29.3874903134591,2010-09-09 00:00:00.000000010
5962,38.7665984365222,2010-09-09 00:00:00.000000011
5963,46.31614252435929,2010-09-09 00:00:00.000000012
5964,50.816032425222,2010-09-09 00:00:00.000000013
5965,51.1207149089987,2010-09-09 00:00:00.000000014
5966,47.13550607521729,2010-09-09 00:00:00.000000015
5967,39.91811133886689,2010-09-09 00:00:00.000000016
5968,30.7211787658547,2010-09-09 00:00:00.000000017
5969,20.4491578079239,2010-09-09 00:00:00.000000018
5970,9.68517171523344,2010-09-09 00:00:00.000000019
5971,-1.15904465362601,2010-09-09 00:00:00.000000020
5972,-11.7225919395152,2010-09-09 00:00:00.000000021
5973,-21.601041644439,2010-09-09 00:00:00.000000022
5974,-30.258091947333604,2010-09-09 00:00:00.000000023
5975,-36.9553358998461,2010-09-10 00:00:00.000000000
5976,-40.799004699503,2010-09-10 00:00:00.000000001
5977,-41.070870781127205,2010-09-10 00:00:00.000000002
5978,-37.7134105537136,2010-09-10 00:00:00.000000003
5979,-31.3769247724054,2010-09-10 00:00:00.000000004
5980,-22.9589440074538,2010-09-10 00:00:00.000000005
5981,-13.2290433012337,2010-09-10 00:00:00.000000006
5982,-2.75062311634625,2010-09-10 00:00:00.000000007
5983,8.05660722915714,2010-09-10 00:00:00.000000008
5984,18.8284844027395,2010-09-10 00:00:00.000000009
5985,29.1634875186747,2010-09-10 00:00:00.000000010
5986,38.507565015412105,2010-09-10 00:00:00.000000011
5987,46.0082547930748,2010-09-10 00:00:00.000000012
